Credit_Score,Total_Assets,Total_Liabilities,Age,Net_Worth,Years_of_Investing,Number_of_Dependents,Risk_Tolerance_High,Income_Level_High,Time_Horizon_Short-term,Investment_Strategy
824,5273081.668963475,1967860.0672664964,36,3305221.601696979,20,3,True,True,False,4
743,4935677.49906661,1854388.3138532122,35,3081289.1852133977,15,2,False,False,False,1
692,5010122.238128331,1969675.092979471,44,3040447.1451488594,8,0,False,False,True,1
607,5082624.886139524,1893971.9965434812,53,3188652.889596043,7,2,True,True,False,0
691,4990736.312065459,1976172.9356777698,38,3014563.3763876893,37,4,False,False,False,1
655,5053989.901380168,1899856.2330949123,42,3154133.6682852563,1,3,False,False,False,1
676,4870329.795450077,2021885.5454801766,59,2848444.2499699006,18,2,False,True,True,1
622,5055047.92642539,2071864.9481882704,56,2983182.9782371195,1,1,True,False,True,1
705,4707169.13920558,1962911.724818722,21,2744257.4143868573,36,1,True,False,True,1
603,4635968.184931662,2132156.5101947687,49,2503811.6747368933,25,1,False,True,False,1
737,5078018.099363833,2116171.9491534284,48,2961846.1502104043,39,0,False,False,False,1
714,5131338.694232771,1999701.539250587,23,3131637.154982184,31,2,False,False,True,2
665,5082090.317663626,2107691.5462152357,67,2974398.77144839,11,2,False,False,False,1
740,4803441.522356962,2032710.4645115864,56,2770731.0578453755,14,2,True,False,False,0
639,4913628.227579717,2087176.5021316586,40,2826451.725448058,17,4,True,True,False,0
717,5023542.183732874,2071697.6374260418,61,2951844.5463068318,4,2,True,True,False,0
588,5261055.892937792,1966282.4544569077,47,3294773.438480885,34,4,True,True,True,1
645,5215415.59869903,2074135.709589779,60,3141279.8891092506,31,4,True,False,True,1
696,4942246.390201767,2115859.9469709964,65,2826386.4432307705,32,0,True,True,True,0
662,5145802.202781716,2097171.8334103404,65,3048630.369371376,13,0,False,True,True,1
725,5188741.635606572,2109200.1563045797,59,3079541.4793019923,6,4,True,False,True,0
711,5067886.441865933,1978115.9034235594,47,3089770.5384423737,15,2,False,True,False,1
764,4990918.648920107,1942986.7503616877,23,3047931.898558419,17,3,False,False,False,1
669,4808416.393707711,2032925.303493178,63,2775491.0902145333,35,0,True,True,True,0
665,4967586.4475091,1941746.5610331574,62,3025839.886475942,6,1,False,True,True,2
641,4843481.7540769195,2122979.903081446,30,2720501.8509954736,36,0,False,True,False,1
685,4995493.608880842,1892437.3941277522,66,3103056.21475309,34,1,False,False,True,1
751,5154563.166842225,1912466.116392979,62,3242097.050449246,39,3,False,True,True,2
697,5002630.179648559,1978460.7911909018,26,3024169.388457657,6,3,False,False,False,1
632,5062273.738206799,1891220.4559070938,32,3171053.2822997053,15,4,False,False,False,4
741,4977139.302006689,2116176.313218928,58,2860962.988787761,5,1,False,False,False,1
655,4843561.956111537,2076630.9459092517,36,2766931.010202286,9,3,True,True,False,1
694,5184962.694175538,2027743.294070169,47,3157219.4001053683,16,3,True,False,False,1
710,4699031.500732944,2066526.0161527863,60,2632505.4845801583,24,2,False,False,False,1
768,5008417.228276867,2086445.2850220993,56,2921971.943254768,4,3,True,True,True,4
742,4868409.666790311,2051340.4018727946,44,2817069.2649175166,35,2,True,False,False,1
787,4952723.872731252,1882831.8785276208,36,3069891.994203631,2,1,False,True,True,4
730,5017695.557014278,2137542.940357975,28,2880152.616656303,10,4,False,False,True,2
770,5108331.248833484,1888422.7645125827,43,3219908.4843209013,16,4,True,False,False,0
719,4977353.330425056,2105844.6612003925,20,2871508.669224663,25,3,False,False,False,1
727,4941381.247454776,2091695.7528413138,48,2849685.4946134626,36,0,False,False,False,1
676,4746304.629247419,1952072.194724631,52,2794232.4345227876,34,1,True,False,False,1
685,4888817.139140647,2085132.1004057603,43,2803685.038734887,29,4,False,True,False,1
669,4883419.12505373,1965585.016927006,24,2917834.108126724,8,0,False,False,True,2
629,5123899.7240835335,2001297.2627144759,57,3122602.4613690577,11,2,False,False,False,1
715,4799507.815899228,1934642.3495588612,65,2864865.4663403668,14,0,False,False,True,1
692,5103024.2231936045,2242777.322629703,52,2860246.9005639013,24,3,False,False,False,1
652,4877731.018606074,2060617.5824502027,21,2817113.4361558715,22,3,False,True,False,1
696,5140872.24536322,1963623.4870619862,30,3177248.7583012334,16,3,True,False,False,1
659,4826383.828193194,1989077.9530759142,34,2837305.87511728,3,1,False,False,False,1
655,5191562.609953044,1972854.788294957,38,3218707.821658087,22,4,True,False,True,0
702,4915303.621800106,1879475.9724826852,51,3035827.649317421,11,2,True,True,False,1
645,5034628.309759437,2038374.1844680742,29,2996254.125291363,25,0,False,False,False,1
691,5215181.534912424,2075530.438354007,67,3139651.096558417,0,0,False,False,False,1
683,5140010.566132583,1955909.7468239502,46,3184100.8193086325,30,4,False,False,False,1
715,4974633.149898609,2032335.9583542831,43,2942297.191544326,38,1,False,True,False,1
620,5333277.231908422,2010563.9665062472,57,3322713.2654021746,11,4,True,True,False,0
764,4850175.397473339,2015089.9102530044,37,2835085.487220335,10,4,True,False,True,1
666,5024210.657449504,2022195.627673911,56,3002015.0297755934,2,0,False,False,False,1
706,4933526.414597367,1902083.3684271104,46,3031443.0461702566,32,0,False,False,False,1
702,4718026.137507992,1878432.676601305,60,2839593.460906687,29,1,False,False,True,2
676,5084851.198988566,1911737.7719491865,48,3173113.4270393797,25,0,False,True,False,1
654,5008966.4332245905,2012170.1266652453,29,2996796.306559345,14,4,False,True,False,6
715,5059590.013459509,2044835.8798433412,30,3014754.133616168,19,3,True,False,True,1
683,4978242.974683921,1973317.2771660604,62,3004925.6975178607,30,3,False,True,False,1
783,5185831.168035649,2149478.0713361404,50,3036353.0966995084,3,0,False,True,False,4
746,4868454.146058973,2121007.5738821984,45,2747446.5721767745,26,3,True,False,False,1
712,4906169.152944489,2167747.7654412654,62,2738421.387503224,33,2,False,True,False,1
659,5060413.309584321,2168412.5925111333,65,2892000.717073188,31,0,False,False,True,2
704,5108489.491670877,2077289.1666937685,64,3031200.3249771083,0,1,True,False,False,1
659,4805057.752407038,2047725.8098215365,64,2757331.942585501,37,1,False,False,False,1
680,5065994.451626609,2146514.426523393,35,2919480.025103216,0,3,False,False,False,1
681,5027920.536547294,2009515.5407227941,32,3018404.9958245,16,2,False,False,True,1
660,5005186.584589653,2080931.8377318685,65,2924254.746857784,37,0,True,True,False,1
661,5174320.160203872,2003262.9258661126,21,3171057.2343377597,5,1,False,False,True,2
679,4793646.614884768,2110178.8328047544,67,2683467.7820800133,4,4,True,True,True,1
699,4978132.810785964,1812224.5897895133,19,3165908.2209964506,24,1,True,False,False,0
816,5057862.606311766,2033273.6159236468,32,3024588.9903881196,3,3,False,False,False,1
740,5012266.801724533,2025900.2739453642,55,2986366.5277791684,0,1,True,False,False,4
600,5035048.119379724,2070476.933106325,21,2964571.1862733993,35,2,False,True,True,1
664,4766453.975126452,1933497.0004637095,44,2832956.9746627426,39,1,True,False,False,0
654,5056117.419082531,2115921.229854936,55,2940196.189227595,32,0,False,False,False,1
746,5274600.351339987,1833308.898749277,34,3441291.4525907096,28,4,False,True,False,1
689,5017193.895002178,2094219.2096178557,42,2922974.685384322,21,3,True,False,True,1
789,4860664.509213444,1947839.337688263,25,2912825.171525181,16,3,True,False,True,0
698,5056388.516884794,2040216.7733181145,66,3016171.74356668,13,4,False,False,False,1
687,4865918.501402042,1973014.428960969,28,2892904.072441073,23,2,False,False,False,1
743,5063298.292623882,2032689.555073884,59,3030608.737549998,17,0,False,False,False,1
667,4918027.850276828,2023239.2738784887,45,2894788.576398339,18,2,False,True,True,1
674,5008450.997524194,2042261.0134327875,36,2966189.9840914067,15,3,False,True,False,1
781,5209144.088570237,1979529.1092087997,25,3229614.9793614373,21,4,True,False,True,1
719,5243073.918436442,2131967.418375258,32,3111106.5000611837,30,1,True,False,True,1
658,4787135.132659889,2100398.610665964,29,2686736.521993925,21,3,False,False,True,1
741,4738254.890181985,1918090.2338989696,51,2820164.6562830154,8,0,False,False,True,2
697,4912540.943658441,1880098.1253013005,58,3032442.8183571408,36,3,False,False,False,1
800,5202718.639274709,1992786.7345238482,29,3209931.9047508608,14,2,False,False,True,2
657,5079855.437845689,2039376.1831112164,33,3040479.254734473,23,3,True,False,True,1
734,4961300.945697175,1950841.174230703,31,3010459.771466472,19,2,False,False,False,1
768,4882436.900929396,1915713.4089648908,32,2966723.491964505,39,4,True,False,False,0
719,4990391.429154686,1960939.8889183528,20,3029451.540236333,29,1,False,True,True,2
688,4638879.221326275,2040048.915709339,56,2598830.3056169357,11,4,False,False,False,1
693,5181949.215308838,2120304.462439943,33,3061644.7528688945,22,2,False,False,True,2
668,4723851.236521176,2095605.8867915452,31,2628245.349729631,33,4,False,False,True,1
814,5062607.756477282,2010490.3972978783,58,3052117.359179404,32,1,True,True,False,4
676,5075597.128615342,1941258.7677354347,59,3134338.3608799074,29,3,True,True,False,0
712,4971259.637237908,2118467.785847798,28,2852791.8513901103,34,4,False,True,False,1
766,5179254.021886624,1954365.3865098793,50,3224888.635376745,20,0,False,False,True,1
682,5135116.285412561,2068425.1240733583,64,3066691.161339203,3,4,False,False,True,1
760,4885356.473715144,1875527.6457704988,57,3009828.8279446457,28,2,False,False,True,2
705,5017285.369162084,2012932.6833893831,57,3004352.6857727002,18,1,False,False,False,1
590,5042087.499449756,2080855.3271773905,39,2961232.1722723655,19,1,False,True,False,1
705,4925292.654672321,1829644.9728991475,64,3095647.6817731736,6,4,False,True,False,1
607,5037053.186955349,2175049.7654241133,39,2862003.4215312353,12,3,False,False,True,2
775,5282490.026578866,1934840.2455443938,39,3347649.7810344724,31,3,False,True,True,4
707,4913995.436802333,2159328.9541874574,58,2754666.482614876,22,3,False,False,True,1
674,4893952.405223639,2109858.6548308074,57,2784093.7503928314,5,3,True,False,False,0
719,5150073.504916333,2144747.425041277,38,3005326.0798750557,27,4,False,False,False,1
693,4936362.010580029,2069775.7813196077,67,2866586.2292604214,12,1,False,False,False,1
755,4732026.846500251,1985054.8732423373,30,2746971.973257914,14,1,False,False,True,2
751,5050106.330865222,2017815.9012403022,66,3032290.42962492,38,0,False,False,False,1
663,5021113.742488702,1949306.5576597587,33,3071807.184828943,22,2,True,True,False,3
683,5059762.826933835,2228032.971407744,60,2831729.8555260906,21,2,False,False,False,1
780,5084714.920945029,2158721.6096775266,57,2925993.311267502,19,2,True,False,True,0
788,4600000.813563798,1993268.105399375,61,2606732.708164423,26,2,True,True,True,4
639,5447708.690036125,2140259.924102402,21,3307448.7659337227,15,4,True,False,True,0
725,4976975.114436809,1990715.2717703066,30,2986259.842666502,31,0,False,False,False,1
665,5171542.1638477305,2151085.032695096,23,3020457.1311526345,0,3,True,True,False,1
617,5003827.064351039,1967072.4912320212,60,3036754.5731190178,37,2,True,False,True,0
656,5120754.007720937,2039407.167416149,56,3081346.840304788,31,1,False,True,False,1
752,5041534.016797124,2109950.921987742,65,2931583.094809382,8,2,False,True,False,4
714,4878473.555819236,2105307.520295828,42,2773166.0355234076,9,3,True,False,True,1
724,4966375.1704289615,2215116.7254891293,53,2751258.444939832,17,3,False,False,False,4
711,5134238.832897641,2126466.5552716916,49,3007772.277625949,15,0,False,False,True,2
739,5050305.690048558,1986451.3459864033,37,3063854.344062154,27,4,False,False,False,1
747,5089528.069487731,1953072.015938396,69,3136456.053549335,10,2,False,True,False,0
772,5079570.415904933,1841490.277321739,45,3238080.1385831935,4,1,False,False,True,3
733,4683918.886658893,2019141.7902803828,34,2664777.09637851,1,2,False,True,False,1
656,5082699.184427078,2141386.605350955,29,2941312.579076123,34,4,False,False,True,2
719,5016590.52661272,1985995.7085361606,58,3030594.81807656,31,4,False,False,True,1
754,4913248.291578048,1961982.5322374396,42,2951265.7593406085,9,4,False,False,False,1
731,5001603.169046066,2050147.7082805205,66,2951455.4607655453,39,0,False,False,False,0
704,5080600.420024434,2005155.4760702723,62,3075444.943954162,1,3,False,True,True,3
731,5226710.012802176,1931545.0103670198,61,3295165.002435156,6,3,True,False,False,1
736,5145954.857411425,1935285.4716160726,37,3210669.385795352,0,0,True,False,True,1
676,5001208.843188391,1849174.008890187,64,3152034.834298204,38,1,False,False,False,1
776,4976672.852258653,1983735.9365687526,38,2992936.9156899005,13,0,False,True,True,2
648,5002338.991968645,2105790.063560186,58,2896548.928408459,33,4,False,True,False,1
751,4898764.293302832,1929900.1529008525,23,2968864.14040198,28,2,False,False,True,2
743,4837398.081644818,1993016.7587388146,28,2844381.3229060033,13,1,False,False,False,2
710,5065354.9343933305,2138823.1619634028,69,2926531.7724299277,38,4,False,False,False,1
611,5088790.545771791,1885037.6929913885,40,3203752.852780402,23,1,False,False,True,1
712,5358533.5730102,1934498.2761784352,48,3424035.2968317643,33,3,False,False,False,1
707,5036108.5816100575,2073107.817985622,53,2963000.7636244353,24,4,False,False,False,1
659,4984351.498092242,2068323.1253084813,57,2916028.3727837605,9,2,False,False,False,1
689,4924080.149184446,2051669.0709735083,60,2872411.078210938,8,3,False,False,True,2
728,5259840.844484403,1998791.5413069413,35,3261049.3031774615,4,4,False,False,False,1
726,4952859.46628614,1996765.4129378137,21,2956094.053348326,2,4,False,True,False,1
783,5031137.506914264,1941299.8515451024,66,3089837.655369161,10,1,False,False,False,1
726,5064481.794890716,1847011.2182069002,55,3217470.5766838156,39,3,False,False,True,2
637,4941251.097745508,1881723.7547998652,53,3059527.342945643,38,3,True,False,False,0
777,5025273.3254263345,2026104.1243049428,20,2999169.2011213917,0,2,False,False,False,1
688,4838369.220277109,2171649.678694548,66,2666719.541582561,4,1,False,False,True,2
641,4887860.203940746,2156945.3365771044,22,2730914.867363642,20,0,False,False,True,2
737,4898811.286779962,2136610.986472608,54,2762200.3003073535,12,3,False,True,True,1
731,4947078.023091338,1917320.4464472504,38,3029757.576644087,8,1,True,False,False,5
712,4827843.957954659,1976368.6990337935,67,2851475.2589208656,28,1,False,False,True,1
752,5063284.13216748,2186783.4090810125,38,2876500.7230864675,39,0,False,True,False,4
715,5129501.117909103,1915954.5194309347,47,3213546.5984781682,23,0,False,False,True,2
782,5137388.134198,2055089.7312409142,33,3082298.4029570855,27,2,False,False,False,1
688,4961549.403795482,1875980.455041622,62,3085568.94875386,12,2,False,True,False,1
762,4996135.785356314,2027259.7199541307,36,2968876.065402183,4,3,False,False,False,1
702,5111400.8572146585,1893499.833273905,62,3217901.023940753,25,2,False,True,False,1
702,5404997.067338794,1978192.7002837646,54,3426804.3670550287,22,4,False,False,False,5
609,5089687.849851285,2008353.4197709837,19,3081334.430080301,19,4,False,True,True,1
686,5172163.614728734,2073540.9907067555,53,3098622.624021978,5,0,False,False,False,1
733,4947453.939981565,1859349.5081029143,30,3088104.4318786506,35,2,False,True,False,1
690,5209659.334719317,2072774.1367764776,18,3136885.1979428395,20,2,False,False,False,1
651,5109906.193876654,2035504.3772143947,27,3074401.8166622594,37,1,False,True,True,1
749,5078799.961253733,1921144.89637048,32,3157655.0648832535,4,0,False,True,True,2
688,4934519.088455393,2043990.1933892614,52,2890528.895066132,9,1,False,False,False,1
728,5017093.115248319,1957820.5819530943,32,3059272.5332952244,4,2,False,True,False,1
736,4926851.766201688,2068176.0151495102,65,2858675.7510521775,3,0,False,False,True,2
704,5058035.112285172,1932708.0904536927,26,3125327.021831479,23,3,False,False,True,2
626,5196199.670250016,2121597.3875847906,23,3074602.2826652257,28,4,False,True,True,2
670,4868181.746047496,1923528.4780835942,60,2944653.2679639016,14,3,True,False,False,1
647,5015668.915887268,1968908.2455571122,51,3046760.670330156,5,1,True,False,False,0
596,4748642.336663498,1976711.2000652372,23,2771931.13659826,12,0,False,False,False,1
747,5045558.544604846,2203343.0646875384,60,2842215.479917308,18,0,True,False,False,0
758,5151648.353471752,1973064.4503175665,53,3178583.903154186,33,3,False,False,False,1
670,4850966.104350223,1833787.8623745893,25,3017178.241975634,8,2,True,False,False,1
787,4863163.071455261,1881549.3205317692,54,2981613.7509234915,11,0,True,False,True,1
693,4901780.754773544,1981849.0666471536,37,2919931.688126391,17,3,False,False,True,2
687,5044764.2319765,2013677.2426033306,52,3031086.989373169,12,0,False,True,False,1
622,5210847.714882032,1933509.9092553528,33,3277337.805626679,2,3,True,False,False,1
778,5041110.685050091,1916000.7267600517,47,3125109.958290039,12,1,False,False,True,2
721,5177503.085585842,1933570.3002428883,66,3243932.7853429536,25,0,False,False,False,1
732,4997021.45751527,2060605.7932261536,41,2936415.664289117,27,2,True,False,False,0
704,4802626.09996822,1841029.2096848611,69,2961596.890283359,30,0,False,True,False,1
590,4913193.071406172,1974584.4424006157,47,2938608.629005556,33,0,True,False,False,1
764,5127574.1559735285,2013484.5458379034,44,3114089.610135625,36,4,True,True,True,4
743,5124028.067240283,2103454.8838406326,25,3020573.1833996503,32,2,False,False,False,1
718,4900482.633595171,1901017.5234300327,40,2999465.1101651387,20,0,True,False,False,1
671,4882316.515713264,2003344.7092375378,68,2878971.8064757264,15,4,True,False,False,1
775,5037771.889173454,2147128.4862804725,39,2890643.402892981,30,1,True,True,True,4
754,5088702.389699358,2042490.279305767,55,3046212.1103935903,11,0,False,False,True,1
672,5267686.329190876,1745909.3993790534,23,3521776.929811823,10,1,False,True,False,1
679,4934380.737796081,1821040.6594319073,47,3113340.078364174,11,0,False,False,False,1
695,5007594.097322008,2137598.5113077215,46,2869995.586014286,39,2,False,False,False,1
677,4972630.773727395,1931724.675732212,40,3040906.0979951825,37,4,False,True,False,1
770,5110654.300669954,2043421.3888574184,19,3067232.9118125355,24,2,False,False,False,1
676,4935299.077442356,1946014.9598875535,22,2989284.117554803,29,0,False,False,True,1
718,4790427.317755601,2004167.7604830838,68,2786259.5572725176,23,1,False,False,False,1
713,5169345.896299108,1901279.0569555887,40,3268066.839343519,24,1,False,True,False,1
658,4806329.287976074,1933354.7218749903,22,2872974.5661010835,20,1,True,False,True,0
715,4966893.77000358,2025211.995994387,64,2941681.7740091924,31,4,True,True,True,1
653,4702319.39721779,2115117.3739340445,30,2587202.023283745,25,0,False,False,False,1
705,4983422.522900737,1996877.9190439254,29,2986544.6038568113,26,0,False,True,True,2
673,4870719.142519977,2043303.8081352978,57,2827415.334384679,15,0,False,False,True,1
703,4878104.500775828,2135683.968625594,48,2742420.532150234,16,1,True,False,True,1
599,5119287.388563214,2034270.3831377951,62,3085017.0054254187,33,0,True,False,False,1
811,5087463.108677563,2003658.1281893873,41,3083804.980488176,3,4,False,True,False,4
704,5015823.614910564,2157613.982317089,32,2858209.6325934753,16,2,False,False,False,1
707,5197404.040964504,2146361.8877998097,68,3051042.153164694,2,3,False,False,False,1
708,4829814.923398391,1862027.615055658,47,2967787.3083427334,13,4,True,True,True,1
743,4948735.551074309,2207532.2963119904,64,2741203.254762319,38,3,False,True,False,1
645,4941174.999655884,1938695.5405236846,45,3002479.459132199,3,2,False,False,False,1
609,5059666.18085458,1900982.0812782727,27,3158684.0995763075,33,4,False,False,False,1
727,5039980.296301149,1878664.33480803,48,3161315.9614931187,18,4,True,True,False,1
694,4915899.851923179,1923775.2985460833,25,2992124.5533770956,24,0,False,False,False,1
750,5098070.406656203,1981595.897077936,62,3116474.509578267,8,1,True,False,False,0
799,5127865.012741052,1957030.6627214537,31,3170834.350019598,21,2,True,False,False,0
675,5280189.392162664,1874856.6914456722,48,3405332.700716992,19,0,False,True,False,1
620,5422078.105671359,2102314.2160658333,35,3319763.889605526,4,0,False,False,False,1
595,5418518.712793511,1942818.4102888461,21,3475700.302504665,20,3,False,True,False,1
744,5150755.840945902,2102886.0654084897,32,3047869.7755374126,29,0,True,False,True,0
762,5101428.745796129,1764141.154850239,64,3337287.59094589,18,2,True,False,False,2
681,5202002.594242039,2153810.202688365,42,3048192.3915536744,9,1,False,False,True,1
675,4710978.905729793,1947178.6660725693,34,2763800.2396572237,16,2,False,True,False,1
633,4865803.272543376,2046603.354406153,67,2819199.9181372235,3,2,True,True,False,1
557,4881588.516537956,2037436.3672529983,49,2844152.149284958,4,4,False,False,False,1
744,5138506.461378845,2188410.4312964757,18,2950096.0300823697,21,2,False,False,True,1
697,5106970.148255153,1971881.8081176698,54,3135088.3401374826,34,1,False,True,True,3
756,5030492.909370073,1922879.866525422,55,3107613.0428446513,33,3,False,True,True,2
750,4738568.575997827,1878147.4184447643,24,2860421.1575530623,15,3,False,False,False,1
708,4939066.981942985,2135837.106723926,69,2803229.875219059,38,2,False,True,True,2
681,5094277.511957724,2110119.5488012955,28,2984157.963156428,28,4,False,False,False,1
655,5159841.543191838,2170937.4763306994,22,2988904.0668611387,5,0,False,False,False,1
689,4999285.710937496,1889849.227807624,47,3109436.483129872,4,4,False,False,True,2
697,5091859.982143886,1972455.4195052902,61,3119404.562638596,30,0,False,False,True,2
710,5053624.426433462,2103195.810263963,67,2950428.616169499,21,4,False,False,True,1
731,5157427.997516402,2101232.402979535,62,3056195.594536867,33,4,True,True,False,1
691,4990459.51210856,1920514.4057703577,41,3069945.106338202,28,4,False,False,False,1
744,5126615.855416125,2040317.3190092598,18,3086298.536406865,22,0,True,False,True,0
744,5172709.043540754,2006942.8107222589,46,3165766.2328184955,5,3,False,True,False,1
744,5149331.994940117,1870853.1280461254,46,3278478.866893992,24,3,False,False,False,1
659,4922027.728751671,2045528.3827937483,59,2876499.3459579223,39,2,False,False,True,2
702,5073924.801485337,2037203.7934253328,28,3036721.0080600046,7,3,False,False,False,1
668,4853170.764997081,2087685.469862223,20,2765485.295134858,9,0,False,True,False,1
646,5000565.949003631,1897020.649006116,46,3103545.299997515,38,4,False,False,True,5
689,5076597.658911462,1861021.4400578495,62,3215576.2188536124,12,1,False,True,True,2
735,4893730.282737119,2111258.675376778,38,2782471.607360341,19,4,False,True,True,2
741,5080236.379559456,1996436.5686911389,51,3083799.8108683173,23,1,True,False,False,1
623,4984309.108976783,2073953.236288137,23,2910355.8726886464,27,0,False,False,False,1
739,5171083.29550924,1961135.5494917862,29,3209947.7460174533,8,4,False,False,False,3
732,5100523.1597561445,2049571.8476468713,35,3050951.312109273,27,1,False,False,False,1
719,5081353.391671093,1964748.082392939,69,3116605.3092781543,9,3,False,False,False,1
784,5104202.562826181,1988985.8183566197,29,3115216.744469561,9,1,True,True,True,4
670,5083024.878093839,1774185.8835884582,68,3308838.9945053803,13,4,False,True,True,2
726,4841647.812753146,2085640.4174943892,41,2756007.3952587564,35,1,True,False,False,0
606,4807415.82862312,1933770.9922007935,36,2873644.836422326,0,2,True,False,False,1
790,5009465.834664103,1689346.6445834518,55,3320119.190080651,1,3,True,False,False,1
700,5100906.635562055,2099203.7907191934,33,3001702.8448428614,20,0,False,True,False,1
750,4992549.916138512,2156670.2931508925,58,2835879.6229876196,28,0,False,True,False,1
697,5091928.713456064,1966113.0596370518,23,3125815.6538190125,31,0,False,False,False,2
696,4965571.347758621,2074482.7561430994,54,2891088.5916155213,13,4,False,False,False,1
727,5191539.865506981,2019537.2817631296,52,3172002.5837438507,20,4,True,True,False,0
697,5079038.887466573,1870188.3343670606,36,3208850.5530995126,18,1,False,False,False,1
679,5047666.550308512,2320823.199599783,22,2726843.3507087287,5,4,False,True,False,1
671,5043245.262322773,1989952.7975100414,38,3053292.464812732,27,0,False,False,False,1
692,4871622.6520200735,2204072.817981781,20,2667549.8340382925,35,2,False,False,False,1
762,4985865.904926812,2172477.3630664395,63,2813388.5418603728,23,3,True,False,False,1
712,4676257.761649618,2112452.6815390657,37,2563805.0801105523,24,3,True,False,True,0
696,4918123.896769127,1926947.7451261126,20,2991176.1516430145,28,0,True,False,False,1
656,4950775.135562068,1932417.9353187252,62,3018357.2002433427,4,3,True,False,False,1
665,4882784.653682399,2196973.52520294,67,2685811.1284794584,12,1,False,False,False,1
700,5190471.7353514,1938943.0285425694,65,3251528.706808831,27,1,True,False,False,1
692,4985043.505941563,1994505.0615212107,48,2990538.4444203526,10,1,False,False,False,1
676,4813090.100507566,1791388.2899926323,51,3021701.8105149334,20,1,False,False,True,1
699,5080762.648988995,1919311.3945126077,27,3161451.254476387,37,3,False,False,False,1
684,5054718.712199167,1878563.1269027833,29,3176155.585296384,35,3,True,False,False,1
679,5150873.15152174,2020605.1712099153,24,3130267.980311824,0,1,False,True,False,1
768,5210562.944905978,1976438.2345804588,69,3234124.7103255186,5,1,False,False,False,1
650,5001948.732686416,1998616.425262212,32,3003332.3074242044,25,0,False,True,True,1
760,4927389.709885341,1872024.1726133602,36,3055365.537271981,36,4,True,False,False,1
687,5106896.648029614,1965652.5066578928,23,3141244.1413717214,21,1,False,False,False,1
785,5206187.304693896,1970309.2495902285,46,3235878.055103668,1,4,True,True,False,4
758,5124410.3838007925,1929483.6199735145,50,3194926.7638272783,10,0,False,False,True,1
650,4895250.608072529,2040665.6499481972,65,2854584.958124331,18,3,False,True,False,1
659,4905530.477758752,2241595.626148941,20,2663934.851609811,31,3,False,True,False,1
711,5255047.546577307,1808667.4546135934,62,3446380.091963714,18,3,False,False,False,1
682,5065545.310856267,1793099.5323090446,55,3272445.7785472223,35,3,False,False,True,1
720,4791873.607031041,2304131.8313824995,53,2487741.7756485413,17,4,False,False,False,1
717,5168729.548288837,2143491.1007423736,21,3025238.4475464635,24,0,False,False,False,1
675,4988981.278215641,2074936.3077261518,28,2914044.9704894894,27,0,False,False,False,1
717,4958263.336769945,1978909.285933609,45,2979354.050836336,29,4,False,False,False,1
658,4980671.851956778,1876163.9802685687,47,3104507.8716882095,21,2,False,False,True,2
667,5064665.813913246,1904596.8657710028,21,3160068.9481422426,8,0,False,False,True,6
625,4842216.531488947,1739202.9216297294,47,3103013.609859217,6,0,True,False,False,1
689,4915416.7726373905,2102401.1458321116,22,2813015.626805279,21,0,False,True,True,1
687,4899489.4247872215,2101210.630434355,51,2798278.7943528667,32,3,False,False,False,1
745,4763090.012543266,2020331.9022292662,46,2742758.1103139995,4,3,False,True,False,1
699,5003329.117160861,1903029.9699997003,25,3100299.147161161,26,4,False,False,False,1
669,4889242.80301309,2116290.2727828096,18,2772952.5302302805,22,3,False,False,False,1
612,5024371.266494029,1923360.5489711873,59,3101010.717522842,35,2,True,True,True,1
686,4985226.973715641,1936418.3259173238,61,3048808.6477983166,15,3,False,True,False,1
717,5190282.180300668,2083433.5543176152,29,3106848.625983053,20,4,False,False,False,1
714,5196411.49336348,2061257.1254735107,67,3135154.3678899696,2,3,False,False,True,2
755,4956609.790534688,1928510.8798785876,69,3028098.9106561006,29,2,False,False,False,1
670,5341069.189678834,2078559.1665983107,29,3262510.023080523,21,1,True,True,True,0
611,5033536.191777804,1988589.1878046917,40,3044947.0039731124,15,3,False,True,False,1
643,4895516.372342703,1991684.2227950501,54,2903832.149547653,5,4,False,False,False,1
685,4949120.48597981,1925341.5478225395,29,3023778.9381572707,8,4,True,True,False,1
675,4964738.618012459,1937913.2636106808,37,3026825.3544017784,28,1,False,False,False,0
752,4911746.128155218,2113593.098078928,32,2798153.0300762905,17,4,False,True,False,4
646,4702212.470031216,2180836.1817113566,54,2521376.288319859,23,1,False,False,False,1
750,5074602.43880815,2069774.6631508525,41,3004827.775657297,30,1,False,True,False,1
811,4682997.246854081,2105248.3386883372,64,2577748.9081657436,17,4,True,False,True,0
697,4498865.736710648,2100031.306053036,55,2398834.430657612,35,4,False,True,False,1
631,5046060.863301875,1948134.315097933,36,3097926.5482039424,23,2,False,False,False,1
772,5196081.627773586,2144714.032102372,48,3051367.5956712137,32,4,True,True,False,4
758,4970442.757791539,1928672.4811181754,52,3041770.2766733635,34,1,False,False,False,1
671,5114085.225986084,2056800.9914501933,19,3057284.2345358906,19,1,False,True,False,1
612,5281507.661555819,1900143.5850760348,55,3381364.076479784,12,1,False,False,True,2
700,4781972.892926718,2246956.506283405,33,2535016.3866433133,38,2,True,True,False,0
679,4886399.742885637,1982546.1665480947,60,2903853.5763375424,13,4,True,True,False,0
739,5190887.533636087,2079336.5270728287,56,3111551.006563258,10,1,False,False,False,1
